No,Date,Type,Departure time,Travel time
529579,2022-10-23,пассажирский,16:29:00,16:24:00
214980,2009-09-07,пассажирский,15:20:00,19:44:00
632163,2015-02-14,пассажирский,10:16:00,05:56:00
336219,2014-10-12,товарный,08:12:00,12:55:00
393546,2021-04-23,скорый,07:08:00,22:56:00
733889,2004-12-03,товарный,07:40:00,23:36:00
892411,2012-11-13,товарный,08:13:00,15:31:00
089392,2016-08-02,пассажирский,07:50:00,12:37:00
626199,2011-11-22,пассажирский,16:50:00,09:52:00
512271,2002-05-06,товарный,20:26:00,21:45:00
544429,2011-04-10,скорый,10:09:00,09:16:00
127342,2005-12-11,товарный,18:15:00,22:07:00
592110,2005-10-26,пассажирский,10:42:00,00:26:00
036403,2005-10-22,товарный,03:38:00,18:00:00
436559,2000-03-10,пассажирский,02:03:00,05:43:00
007289,2005-02-01,товарный,13:50:00,14:42:00
310399,2012-08-05,скорый,22:04:00,16:52:00
749313,2002-02-11,скорый,03:48:00,18:21:00
029586,2020-07-11,товарный,05:10:00,09:45:00
761259,2016-07-30,пассажирский,06:23:00,17:17:00
851658,2012-10-14,товарный,21:00:00,23:34:00
811205,2011-05-03,скорый,22:01:00,23:25:00
467287,2009-03-24,товарный,04:28:00,21:03:00
961967,2009-10-16,скорый,11:05:00,09:28:00
933838,2022-09-21,скорый,11:21:00,23:07:00
547842,2014-10-24,скорый,11:28:00,10:31:00
192417,2008-05-13,пассажирский,05:47:00,14:21:00
857549,2013-11-16,товарный,10:55:00,19:13:00
661713,2012-03-23,скорый,11:43:00,08:43:00
742287,2006-10-09,пассажирский,09:07:00,16:21:00
243986,2022-04-06,пассажирский,09:50:00,05:13:00
652327,2019-04-21,товарный,23:40:00,20:52:00
391146,2020-07-03,пассажирский,10:47:00,01:00:00
240544,2006-09-04,скорый,17:39:00,21:38:00
608833,2006-07-10,пассажирский,11:02:00,00:06:00
302004,2005-04-17,пассажирский,07:57:00,15:27:00
857515,2007-10-14,товарный,23:27:00,19:43:00
188761,2016-07-28,скорый,15:49:00,12:11:00
827482,2001-09-03,скорый,11:27:00,03:57:00
316692,2007-03-06,скорый,22:07:00,07:38:00
473481,2021-10-18,пассажирский,07:30:00,23:52:00
128025,2018-08-17,пассажирский,03:16:00,07:15:00
315743,2005-08-09,скорый,19:33:00,07:31:00
581426,2013-08-17,скорый,03:31:00,23:56:00
862817,2019-07-26,пассажирский,00:05:00,18:36:00
654036,2021-10-12,товарный,19:13:00,04:22:00
352143,2021-03-30,пассажирский,01:09:00,22:02:00
396571,2012-12-21,товарный,06:32:00,03:04:00
102298,2001-01-26,пассажирский,14:10:00,18:36:00
054814,2009-03-07,пассажирский,20:31:00,13:52:00
199149,2021-11-02,скорый,17:43:00,17:33:00
660375,2023-02-10,товарный,08:22:00,00:03:00
793120,2008-10-08,скорый,03:10:00,18:15:00
475958,2005-11-12,скорый,04:48:00,01:57:00
099369,2014-11-21,скорый,09:54:00,07:01:00
030314,2007-05-12,пассажирский,14:57:00,09:03:00
493902,2020-05-28,товарный,09:00:00,20:57:00
880809,2008-10-11,скорый,04:57:00,00:29:00
071855,2001-06-18,товарный,01:14:00,23:29:00
284145,2020-06-20,товарный,07:04:00,23:54:00
934018,2005-06-14,скорый,08:32:00,14:27:00
795963,2016-05-06,скорый,00:43:00,08:33:00
558461,2004-02-06,пассажирский,12:23:00,21:38:00
952445,2007-11-30,товарный,00:30:00,09:28:00
818921,2022-01-06,товарный,05:49:00,11:28:00
600731,2001-10-14,товарный,20:08:00,13:18:00
747016,2007-04-26,товарный,00:01:00,06:19:00
636822,2011-05-04,скорый,04:03:00,09:35:00
021696,2015-04-03,пассажирский,21:39:00,01:02:00
221270,2022-07-11,товарный,14:21:00,05:10:00
066708,2004-09-25,скорый,17:50:00,13:21:00
857207,2017-09-06,товарный,04:02:00,20:13:00
641560,2006-11-21,скорый,20:28:00,03:55:00
900052,2015-05-14,скорый,06:51:00,15:02:00
845970,2010-09-10,скорый,09:20:00,01:40:00
240491,2020-06-21,товарный,13:21:00,06:21:00
431047,2019-11-25,товарный,07:29:00,19:51:00
548099,2016-09-17,пассажирский,01:10:00,23:02:00
877108,2012-06-02,пассажирский,00:35:00,14:12:00
075853,2001-03-06,товарный,20:39:00,23:05:00
294964,2005-09-05,скорый,14:32:00,17:39:00
408087,2000-01-31,скорый,10:54:00,08:43:00
444300,2024-01-12,пассажирский,10:13:00,00:40:00
607868,2016-03-16,скорый,03:21:00,01:51:00
043169,2017-10-19,пассажирский,08:32:00,07:07:00
434419,2021-03-07,пассажирский,11:13:00,00:20:00
039406,2010-10-08,скорый,19:24:00,16:40:00
614893,2021-09-28,товарный,13:04:00,08:15:00
707625,2024-06-30,скорый,03:14:00,19:13:00
881554,2006-03-09,скорый,22:17:00,06:36:00
297066,2009-06-09,скорый,22:45:00,21:46:00
049536,2019-11-29,товарный,02:28:00,18:18:00
465700,2012-01-18,скорый,09:13:00,21:32:00
659882,2004-03-27,скорый,12:42:00,23:25:00
558570,2023-03-09,пассажирский,00:48:00,14:13:00
401747,2012-09-13,товарный,19:15:00,16:49:00
633699,2006-08-04,скорый,18:27:00,10:14:00
958389,2010-05-16,товарный,18:20:00,23:40:00
390563,2017-06-27,пассажирский,22:50:00,09:59:00
290234,2013-03-30,товарный,06:26:00,14:45:00
581426,2021-12-26,товарный,14:56:00,10:53:00
112040,2021-12-24,пассажирский,08:39:00,13:42:00
372504,2004-06-16,пассажирский,04:33:00,02:39:00
933664,2007-02-22,скорый,17:53:00,13:41:00
296403,2012-07-24,товарный,00:50:00,08:29:00
066954,2006-02-12,скорый,04:33:00,19:28:00
384855,2004-10-16,товарный,03:08:00,05:33:00
482670,2021-02-04,товарный,10:36:00,18:23:00
724641,2000-05-21,пассажирский,17:49:00,18:05:00
257734,2011-05-16,товарный,09:40:00,20:25:00
315879,2002-06-29,товарный,11:39:00,20:57:00
111889,2000-02-23,скорый,13:24:00,10:14:00
541431,2010-03-21,товарный,03:47:00,09:16:00
528322,2009-11-14,скорый,03:22:00,15:27:00
758681,2007-07-28,скорый,11:14:00,22:18:00
284328,2013-10-20,пассажирский,03:39:00,16:13:00
855785,2020-09-04,пассажирский,12:45:00,10:47:00
013785,2022-05-21,пассажирский,00:45:00,13:57:00
788842,2002-08-22,товарный,04:29:00,17:55:00
392461,2024-05-09,товарный,20:10:00,19:22:00
478119,2014-07-05,товарный,10:53:00,02:07:00
118579,2014-04-28,пассажирский,03:59:00,15:53:00
781600,2015-10-05,пассажирский,16:46:00,01:16:00
980595,2021-06-03,пассажирский,21:29:00,12:49:00
996873,2007-08-23,скорый,14:41:00,13:38:00
551673,2024-08-29,пассажирский,10:13:00,03:56:00
024234,2019-08-02,товарный,06:44:00,03:10:00
975941,2009-05-25,товарный,02:49:00,06:08:00
078426,2002-05-02,товарный,20:56:00,16:24:00
367431,2018-03-07,скорый,16:04:00,17:31:00
022082,2024-02-20,товарный,08:42:00,08:53:00
380117,2005-06-11,товарный,20:03:00,20:33:00
730102,2000-04-01,товарный,06:20:00,02:50:00
883610,2002-04-08,пассажирский,07:46:00,13:56:00
889208,2023-06-15,скорый,20:39:00,15:42:00
721019,2021-05-19,товарный,08:58:00,16:59:00
496435,2010-06-14,товарный,12:26:00,02:24:00
709150,2019-11-23,пассажирский,19:07:00,13:31:00
880858,2013-07-15,скорый,06:39:00,04:34:00
965810,2022-08-25,товарный,23:47:00,15:39:00
952823,2001-07-16,скорый,12:46:00,22:08:00
894410,2008-02-02,скорый,08:49:00,19:24:00
667029,2020-09-16,скорый,21:08:00,17:15:00
671139,2011-02-07,товарный,19:40:00,18:43:00
613894,2012-09-04,скорый,19:09:00,07:02:00
558531,2022-08-08,товарный,22:12:00,01:15:00
948139,2021-04-02,скорый,14:17:00,12:11:00
594331,2004-07-07,товарный,20:14:00,13:46:00
476609,2023-12-31,пассажирский,03:09:00,21:40:00
270505,2008-10-12,пассажирский,08:18:00,10:52:00
199108,2021-10-29,скорый,09:33:00,10:12:00
625873,2016-01-12,скорый,14:47:00,14:48:00
761642,2004-01-14,товарный,00:40:00,22:24:00
667356,2013-03-05,пассажирский,17:45:00,21:18:00
224622,2006-04-09,товарный,17:09:00,08:27:00
415104,2000-07-23,скорый,07:06:00,04:17:00
852708,2015-12-03,пассажирский,20:48:00,01:49:00
671109,2008-05-31,скорый,10:23:00,10:35:00
435592,2020-04-28,товарный,04:33:00,23:35:00
355069,2021-03-23,товарный,02:31:00,23:26:00
839909,2017-03-04,пассажирский,06:18:00,17:57:00
490108,2000-06-25,пассажирский,11:44:00,17:59:00
795098,2016-08-10,скорый,22:56:00,20:21:00
538878,2013-07-05,пассажирский,18:29:00,14:35:00
124122,2024-11-30,товарный,07:05:00,14:14:00
053258,2001-08-10,скорый,11:49:00,13:06:00
127487,2004-07-25,товарный,10:53:00,00:32:00
245274,2003-09-07,скорый,18:21:00,00:25:00
021989,2022-07-27,скорый,11:36:00,13:51:00
897340,2005-01-17,товарный,07:49:00,20:40:00
261457,2013-08-03,товарный,12:34:00,17:18:00
732925,2024-03-02,скорый,20:36:00,01:16:00
767443,2008-09-30,пассажирский,04:56:00,09:50:00
238829,2005-11-18,скорый,14:20:00,16:30:00
265839,2010-02-08,товарный,21:44:00,11:29:00
960570,2016-04-17,пассажирский,08:00:00,06:16:00
890541,2024-11-21,товарный,04:06:00,09:48:00
996760,2000-06-16,товарный,18:13:00,22:21:00
847005,2020-10-11,скорый,13:42:00,18:55:00
863077,2007-06-04,товарный,04:18:00,11:50:00
317023,2017-10-26,товарный,20:15:00,01:19:00
852728,2014-11-20,товарный,02:27:00,03:45:00
333846,2012-04-09,пассажирский,08:40:00,20:30:00
174366,2009-02-03,скорый,04:20:00,14:59:00
124234,2016-11-27,товарный,07:48:00,16:43:00
710987,2015-12-19,товарный,14:58:00,03:50:00
272978,2004-11-07,товарный,16:21:00,09:43:00
233464,2015-03-13,скорый,16:26:00,10:42:00
956659,2015-04-06,товарный,18:15:00,16:14:00
995369,2004-07-05,товарный,00:52:00,06:31:00
441087,2003-03-13,пассажирский,08:00:00,04:41:00
121655,2000-08-26,пассажирский,22:17:00,09:29:00
349944,2018-10-17,скорый,09:12:00,01:43:00
546778,2017-08-07,скорый,03:46:00,10:00:00
787888,2006-01-24,товарный,09:53:00,09:11:00
799590,2002-03-31,пассажирский,18:29:00,01:35:00
959363,2003-05-16,скорый,16:38:00,21:38:00
904776,2021-05-01,товарный,23:32:00,06:00:00
117148,2004-08-12,товарный,00:05:00,10:20:00
614752,2006-12-03,товарный,14:55:00,15:55:00
388722,2002-11-18,скорый,19:40:00,05:09:00
686816,2008-06-12,пассажирский,13:51:00,04:27:00
327649,2014-07-06,пассажирский,01:06:00,11:10:00
290926,2008-02-06,товарный,04:17:00,22:43:00
062686,2021-09-01,пассажирский,04:28:00,17:32:00
710356,2001-01-18,пассажирский,16:25:00,22:20:00
871971,2016-08-17,скорый,06:59:00,15:06:00
785976,2019-04-08,товарный,18:11:00,03:23:00
572064,2003-10-26,пассажирский,07:27:00,17:49:00
228925,2007-12-28,пассажирский,20:23:00,02:56:00
663865,2018-09-13,пассажирский,08:11:00,12:17:00
566077,2001-11-01,пассажирский,23:17:00,04:48:00
998203,2017-08-28,пассажирский,16:48:00,14:25:00
674435,2011-03-02,пассажирский,03:58:00,18:02:00
954673,2004-03-26,товарный,01:42:00,06:39:00
990556,2019-09-02,пассажирский,09:20:00,10:12:00
259617,2005-08-28,скорый,06:20:00,15:00:00
527909,2000-02-05,пассажирский,14:15:00,20:24:00
117610,2011-01-30,пассажирский,07:37:00,21:49:00
538413,2009-05-08,скорый,20:30:00,08:26:00
372142,2008-11-14,товарный,03:29:00,08:11:00
156648,2015-05-15,товарный,09:54:00,04:27:00
461888,2017-09-04,скорый,06:49:00,10:14:00
753875,2020-10-18,товарный,19:55:00,02:36:00
738774,2009-11-09,товарный,01:47:00,11:53:00
795970,2004-06-25,пассажирский,16:27:00,09:10:00
796559,2011-03-31,скорый,16:02:00,01:52:00
150400,2003-10-11,скорый,12:18:00,08:13:00
617856,2007-07-28,пассажирский,09:43:00,15:00:00
168626,2016-01-17,скорый,04:25:00,14:45:00
955766,2023-07-30,скорый,00:14:00,13:41:00
039725,2001-10-24,товарный,03:40:00,22:19:00
904184,2009-03-08,скорый,10:17:00,16:52:00
568699,2004-05-24,скорый,10:43:00,08:59:00
883025,2011-12-06,пассажирский,18:59:00,09:15:00
839419,2004-01-13,пассажирский,12:48:00,02:19:00
841842,2023-01-17,скорый,02:34:00,10:59:00
962065,2000-06-08,товарный,14:30:00,15:18:00
774006,2019-03-29,товарный,04:34:00,19:41:00
079640,2001-04-15,пассажирский,03:45:00,21:49:00
627101,2022-09-02,скорый,08:38:00,04:04:00
395804,2002-02-12,товарный,08:01:00,07:44:00
914722,2020-08-15,товарный,13:07:00,14:05:00
615142,2000-06-02,товарный,10:23:00,16:14:00
916914,2020-01-31,товарный,13:26:00,17:52:00
625123,2021-01-02,товарный,12:51:00,07:57:00
268486,2014-12-01,скорый,20:19:00,10:22:00
502848,2002-02-18,скорый,20:38:00,06:16:00
740754,2018-02-03,товарный,14:54:00,00:25:00
953164,2004-01-03,пассажирский,04:18:00,08:25:00
809960,2024-02-07,пассажирский,19:33:00,17:44:00
647578,2003-07-18,скорый,19:08:00,05:53:00
207284,2013-11-12,пассажирский,15:46:00,18:12:00
582423,2005-02-22,скорый,19:56:00,16:19:00
168229,2023-06-17,товарный,11:21:00,06:07:00
059394,2009-09-06,пассажирский,13:38:00,20:49:00
796129,2007-03-15,пассажирский,05:44:00,07:52:00
439578,2018-01-22,пассажирский,03:46:00,15:58:00
335786,2024-07-16,пассажирский,10:07:00,17:47:00
495926,2020-11-16,скорый,11:06:00,21:10:00
890775,2000-07-22,скорый,12:22:00,16:33:00
657212,2013-11-08,пассажирский,18:40:00,22:14:00
711188,2023-09-10,скорый,06:21:00,03:59:00
608048,2019-09-09,пассажирский,03:20:00,07:36:00
837706,2015-12-09,скорый,19:52:00,00:32:00
206267,2001-01-08,товарный,22:00:00,04:40:00
629075,2022-09-03,пассажирский,04:21:00,01:05:00
770488,2009-07-02,скорый,19:09:00,23:48:00
974039,2006-06-19,товарный,21:46:00,11:21:00
750714,2018-05-17,товарный,21:49:00,05:17:00
721690,2017-09-05,пассажирский,15:47:00,19:12:00
657107,2002-05-22,скорый,08:45:00,10:43:00
911430,2023-09-29,пассажирский,15:26:00,21:32:00
807425,2012-04-27,пассажирский,23:13:00,03:06:00
917901,2007-03-16,скорый,02:05:00,13:02:00
521921,2023-08-17,скорый,07:26:00,15:31:00
899294,2008-01-05,товарный,07:03:00,12:34:00
009200,2024-02-14,товарный,18:14:00,00:31:00
441611,2014-08-22,пассажирский,17:49:00,09:02:00
907792,2010-06-28,скорый,20:50:00,18:56:00
120620,2018-06-28,пассажирский,04:20:00,20:02:00
808099,2013-09-16,пассажирский,03:10:00,17:49:00
696824,2004-02-11,товарный,04:07:00,09:16:00
841741,2022-03-22,пассажирский,20:19:00,23:41:00
676531,2006-09-07,товарный,03:39:00,08:00:00
961529,2001-08-06,товарный,17:28:00,07:09:00
309891,2011-05-07,пассажирский,09:35:00,19:48:00
087520,2006-01-06,скорый,21:08:00,10:38:00
766141,2001-08-10,пассажирский,00:05:00,04:40:00
841500,2011-01-09,товарный,09:07:00,12:06:00
686009,2023-01-30,скорый,16:35:00,17:01:00
410505,2003-12-30,скорый,05:37:00,11:22:00
221616,2007-11-05,скорый,18:59:00,09:04:00
125394,2003-08-21,пассажирский,13:58:00,02:28:00
737434,2006-03-14,пассажирский,12:44:00,02:46:00
500166,2017-11-21,скорый,03:41:00,13:34:00
251966,2015-03-16,скорый,11:10:00,05:29:00
170955,2018-07-06,пассажирский,11:58:00,19:45:00
846356,2003-08-25,скорый,22:32:00,21:30:00
336149,2011-07-26,скорый,11:11:00,12:19:00
425205,2024-01-04,скорый,08:14:00,20:16:00
668296,2009-01-20,пассажирский,05:23:00,14:19:00
763615,2023-10-24,пассажирский,07:01:00,21:40:00
175527,2012-12-26,товарный,17:46:00,01:20:00
332637,2016-08-31,скорый,19:46:00,04:18:00
295444,2002-02-18,товарный,22:33:00,09:56:00
523660,2024-10-18,скорый,14:28:00,11:43:00
218788,2006-04-08,скорый,08:38:00,11:00:00
177717,2005-10-17,товарный,14:44:00,12:05:00
705076,2006-09-09,скорый,13:25:00,19:00:00
299487,2024-10-01,товарный,15:56:00,16:18:00
818141,2020-10-19,товарный,00:24:00,09:37:00
706848,2010-09-12,пассажирский,07:44:00,13:29:00
216080,2007-02-28,товарный,03:39:00,22:50:00
388594,2020-10-11,пассажирский,14:12:00,18:32:00
581160,2000-10-05,пассажирский,06:35:00,06:38:00
898981,2013-06-20,скорый,15:20:00,06:21:00
262650,2000-10-21,товарный,22:53:00,00:12:00
102776,2013-05-12,товарный,07:43:00,05:30:00
738874,2006-11-23,скорый,02:14:00,18:17:00
014229,2006-09-17,пассажирский,15:07:00,14:40:00
489370,2022-03-30,товарный,05:58:00,21:27:00
206398,2000-05-12,скорый,04:13:00,08:06:00
883218,2019-06-16,пассажирский,06:35:00,12:05:00
080964,2018-01-23,пассажирский,20:37:00,01:38:00
379018,2024-07-29,товарный,11:18:00,01:15:00
320511,2001-05-22,пассажирский,22:42:00,06:04:00
986969,2012-05-28,скорый,06:05:00,22:05:00
100529,2014-01-12,скорый,15:49:00,00:10:00
445077,2008-03-25,товарный,19:36:00,05:29:00
566364,2015-09-24,товарный,22:38:00,04:55:00
554133,2005-12-02,скорый,08:09:00,10:49:00
522104,2018-07-16,пассажирский,14:53:00,07:32:00
026945,2012-05-31,товарный,05:44:00,04:13:00
769629,2009-05-10,пассажирский,08:17:00,21:43:00
655645,2020-09-30,пассажирский,22:32:00,23:24:00
037638,2013-02-13,скорый,00:42:00,06:21:00
856252,2021-03-22,скорый,03:42:00,02:36:00
976327,2012-03-05,пассажирский,23:22:00,00:12:00
525173,2024-07-21,пассажирский,18:30:00,09:40:00
048101,2010-11-02,товарный,16:57:00,06:47:00
890312,2013-06-05,товарный,22:32:00,08:05:00
144655,2012-11-29,пассажирский,10:09:00,12:51:00
720661,2000-08-04,скорый,07:57:00,06:49:00
371860,2001-10-19,товарный,05:52:00,02:02:00
379268,2006-11-12,скорый,17:58:00,07:46:00
792802,2011-11-25,пассажирский,16:15:00,00:51:00
813674,2002-06-04,товарный,09:46:00,09:25:00
533401,2018-05-10,товарный,06:08:00,21:28:00
842557,2023-05-26,скорый,06:09:00,18:20:00
483801,2017-02-11,пассажирский,08:24:00,08:03:00
230777,2023-03-07,пассажирский,13:31:00,19:10:00
126958,2004-01-16,пассажирский,08:09:00,09:13:00
666046,2024-06-27,скорый,08:44:00,19:17:00
203969,2016-04-11,товарный,13:44:00,02:49:00
807007,2009-08-12,скорый,12:19:00,13:05:00
351263,2003-01-11,пассажирский,14:00:00,20:47:00
329587,2018-06-26,скорый,20:12:00,06:09:00
056472,2016-08-14,пассажирский,22:05:00,19:13:00
107189,2002-05-15,скорый,20:33:00,22:11:00
118288,2007-12-13,скорый,04:24:00,02:20:00
251318,2008-06-11,товарный,07:59:00,13:17:00
533501,2001-12-26,скорый,13:36:00,17:40:00
654663,2006-05-12,скорый,13:17:00,00:02:00
974596,2003-10-25,скорый,07:14:00,06:07:00
541903,2006-04-09,пассажирский,15:04:00,21:52:00
442652,2024-08-29,товарный,05:11:00,22:59:00
059590,2005-06-13,пассажирский,10:08:00,19:17:00
076679,2014-02-19,товарный,13:30:00,02:34:00
112811,2017-05-12,скорый,06:01:00,05:33:00
444264,2019-03-19,товарный,00:35:00,16:03:00
858421,2001-02-22,скорый,06:21:00,07:06:00
903078,2005-06-15,скорый,17:20:00,04:40:00
345538,2003-06-04,скорый,21:28:00,14:04:00
386962,2015-09-24,пассажирский,16:54:00,21:11:00
017363,2005-01-13,пассажирский,10:08:00,04:20:00
050276,2010-08-24,скорый,09:42:00,04:40:00
770045,2008-05-16,скорый,10:22:00,09:55:00
542050,2021-10-09,скорый,09:35:00,11:18:00
433215,2016-02-05,пассажирский,20:07:00,11:29:00
609503,2008-03-23,товарный,09:25:00,12:30:00
177261,2008-03-22,скорый,08:00:00,02:03:00
284960,2002-04-23,пассажирский,04:35:00,20:15:00
224761,2010-07-13,товарный,16:18:00,22:27:00
843362,2019-06-25,товарный,17:27:00,23:12:00
727696,2001-02-12,пассажирский,12:28:00,22:25:00
662042,2024-08-01,скорый,05:20:00,01:20:00
452320,2013-09-09,скорый,15:36:00,01:30:00
133969,2019-12-06,скорый,07:56:00,07:34:00
321452,2013-08-26,товарный,17:49:00,18:54:00
393917,2015-07-13,скорый,21:34:00,06:26:00
190598,2012-06-27,товарный,18:33:00,11:10:00
617928,2011-07-14,скорый,10:17:00,09:12:00
369922,2022-03-22,пассажирский,22:03:00,17:25:00
996103,2015-05-26,пассажирский,11:52:00,02:48:00
240621,2020-04-06,пассажирский,13:36:00,08:08:00
149707,2017-09-04,товарный,04:19:00,02:27:00
302238,2001-11-02,товарный,20:40:00,02:59:00
437002,2021-04-03,скорый,16:01:00,13:23:00
970884,2023-08-30,товарный,03:28:00,07:59:00
875966,2000-01-29,пассажирский,09:15:00,20:59:00
070273,2022-06-30,скорый,04:29:00,06:30:00
965237,2010-02-18,скорый,08:30:00,17:14:00
614684,2003-07-21,скорый,01:29:00,14:19:00
295071,2002-06-11,пассажирский,18:36:00,17:08:00
989633,2018-05-28,пассажирский,21:45:00,05:41:00
264576,2015-06-07,скорый,07:29:00,01:40:00
272009,2014-06-15,пассажирский,03:26:00,00:40:00
066342,2004-08-30,пассажирский,19:30:00,10:32:00
818024,2008-06-03,товарный,12:09:00,07:42:00
328620,2011-07-24,пассажирский,22:45:00,19:11:00
074988,2001-10-11,товарный,19:26:00,10:53:00
440155,2017-03-26,скорый,20:32:00,06:56:00
601814,2013-05-05,скорый,12:29:00,15:05:00
200828,2003-07-30,скорый,06:37:00,18:37:00
082497,2022-07-09,скорый,00:37:00,02:55:00
716470,2020-08-14,скорый,19:04:00,13:53:00
470522,2017-06-23,товарный,22:01:00,12:51:00
788976,2015-06-08,товарный,17:12:00,16:39:00
850117,2010-01-17,пассажирский,11:11:00,11:42:00
127890,2017-12-26,товарный,12:48:00,15:21:00
863287,2010-10-04,товарный,09:47:00,19:42:00
458378,2007-07-01,товарный,20:56:00,02:55:00
176859,2014-12-27,товарный,09:44:00,18:35:00
447162,2024-08-11,скорый,09:30:00,11:08:00
187156,2005-06-26,товарный,06:04:00,11:01:00
111473,2014-09-04,товарный,22:12:00,17:18:00
696894,2015-05-28,пассажирский,01:49:00,06:51:00
280989,2020-11-20,скорый,18:48:00,21:32:00
751374,2020-01-26,товарный,08:37:00,09:07:00
015595,2012-09-03,товарный,20:56:00,06:02:00
738582,2021-03-21,товарный,10:25:00,18:46:00
977748,2015-05-10,пассажирский,14:45:00,16:59:00
608898,2002-04-24,пассажирский,23:23:00,01:05:00
611216,2003-11-06,скорый,19:02:00,09:26:00
438245,2005-10-01,пассажирский,07:34:00,07:37:00
640407,2005-01-17,товарный,03:37:00,10:46:00
563235,2010-09-06,пассажирский,11:36:00,00:53:00
614641,2005-06-12,скорый,17:50:00,00:19:00
827806,2016-08-17,товарный,11:38:00,15:05:00
126233,2001-08-05,пассажирский,19:17:00,18:01:00
260708,2014-08-25,пассажирский,18:54:00,20:39:00
368652,2017-12-17,скорый,02:04:00,21:01:00
608629,2024-10-13,пассажирский,10:55:00,21:07:00
697362,2004-12-16,пассажирский,18:07:00,23:17:00
347030,2006-02-09,пассажирский,03:13:00,06:07:00
081513,2023-07-20,скорый,00:39:00,01:54:00
173350,2020-08-17,пассажирский,13:38:00,03:21:00
537588,2011-04-23,товарный,18:20:00,10:03:00
958299,2015-06-15,пассажирский,20:52:00,06:04:00
803600,2005-05-27,пассажирский,04:21:00,16:23:00
179700,2010-03-26,скорый,22:32:00,21:52:00
637723,2012-04-09,пассажирский,09:04:00,12:49:00
742570,2003-05-18,скорый,02:59:00,13:11:00
972902,2022-05-08,скорый,12:07:00,09:01:00
191094,2024-09-23,скорый,02:32:00,09:34:00
292269,2018-03-30,скорый,05:18:00,08:28:00
060251,2009-06-06,товарный,05:25:00,20:46:00
866036,2016-01-11,скорый,21:03:00,23:02:00
218701,2023-02-09,пассажирский,09:22:00,20:29:00
778349,2018-10-07,товарный,21:14:00,07:52:00
663926,2000-07-03,скорый,19:11:00,16:44:00
750398,2009-10-27,скорый,19:21:00,03:56:00
213840,2012-05-31,пассажирский,07:01:00,22:07:00
246689,2010-01-23,товарный,17:51:00,14:19:00
725589,2014-12-22,товарный,05:32:00,21:01:00
455014,2019-01-17,скорый,12:56:00,12:48:00
418704,2017-02-01,пассажирский,02:18:00,06:47:00
528786,2017-03-10,товарный,19:26:00,15:23:00
791931,2023-11-11,пассажирский,09:14:00,00:23:00
885420,2019-04-28,пассажирский,03:14:00,17:41:00
087276,2006-05-09,товарный,03:55:00,21:10:00
973750,2012-10-17,скорый,18:33:00,05:28:00
144030,2008-04-23,пассажирский,07:46:00,06:16:00
980493,2007-05-26,скорый,10:56:00,11:00:00
095019,2015-09-21,пассажирский,08:41:00,05:15:00
712920,2009-10-25,скорый,14:11:00,15:18:00
356912,2014-09-19,скорый,09:26:00,00:59:00
255061,2001-05-16,пассажирский,20:12:00,00:58:00
157405,2024-04-01,товарный,23:32:00,13:33:00
243348,2024-03-27,скорый,12:01:00,11:56:00
701664,2021-07-20,товарный,04:14:00,19:04:00
386402,2011-11-28,товарный,20:10:00,00:07:00
179806,2001-01-17,товарный,16:27:00,17:54:00
225508,2012-02-01,пассажирский,15:54:00,22:59:00
838443,2024-05-28,товарный,21:32:00,00:55:00
201568,2015-02-04,скорый,11:56:00,15:15:00
