No,Date,Type,Departure time,Travel time
273449,2024-04-25,скорый,22:54:00,23:58:00
813974,2012-09-25,скорый,10:03:00,04:45:00
946753,2001-06-13,пассажирский,03:34:00,19:04:00
661223,2024-04-18,скорый,03:17:00,13:58:00
314257,2006-04-19,товарный,12:21:00,22:08:00
279350,2013-07-16,товарный,18:09:00,19:27:00
735273,2009-07-31,товарный,03:32:00,10:25:00
098361,2006-09-25,пассажирский,10:19:00,09:09:00
858381,2017-11-17,скорый,04:48:00,13:03:00
700282,2010-09-18,скорый,12:30:00,15:02:00
118845,2007-12-08,скорый,00:08:00,03:08:00
810390,2009-09-16,товарный,05:07:00,10:15:00
149857,2001-09-22,скорый,06:20:00,16:36:00
276076,2017-07-25,скорый,19:19:00,01:45:00
153759,2001-08-31,пассажирский,10:39:00,17:10:00
703480,2016-06-29,товарный,00:06:00,17:13:00
200396,2013-07-19,пассажирский,23:33:00,22:37:00
824657,2007-11-11,пассажирский,22:52:00,09:49:00
973394,2016-09-03,скорый,22:14:00,06:40:00
144247,2007-09-13,товарный,11:54:00,23:52:00
227282,2013-01-18,пассажирский,04:31:00,09:23:00
072216,2010-09-29,скорый,07:58:00,04:30:00
102542,2017-11-28,скорый,23:10:00,18:07:00
292234,2019-04-12,пассажирский,05:31:00,13:41:00
067622,2016-09-29,товарный,12:54:00,22:15:00
006348,2008-08-29,пассажирский,08:59:00,04:06:00
625538,2016-03-23,скорый,07:18:00,21:54:00
552592,2002-05-10,скорый,22:45:00,10:16:00
679385,2011-08-02,скорый,00:29:00,08:44:00
032748,2002-08-01,товарный,17:02:00,14:41:00
389901,2015-08-19,пассажирский,15:58:00,07:06:00
583394,2007-08-18,пассажирский,15:01:00,00:53:00
370700,2020-05-31,пассажирский,00:25:00,05:37:00
589318,2021-12-15,скорый,18:21:00,10:23:00
195899,2008-10-07,пассажирский,16:24:00,12:58:00
424115,2001-06-22,товарный,11:33:00,17:18:00
746384,2020-09-09,пассажирский,04:07:00,13:23:00
384901,2019-05-02,скорый,09:30:00,11:22:00
309805,2015-01-11,товарный,03:14:00,00:30:00
311228,2020-12-27,товарный,22:28:00,04:12:00
722101,2002-06-13,скорый,15:49:00,10:36:00
881800,2007-06-20,скорый,22:52:00,07:37:00
303713,2008-04-20,товарный,00:08:00,14:20:00
242218,2003-11-11,товарный,12:17:00,13:00:00
809748,2006-07-19,товарный,23:28:00,12:32:00
051636,2023-12-02,пассажирский,02:09:00,21:05:00
762074,2012-06-18,товарный,12:29:00,14:32:00
473839,2007-11-06,скорый,22:40:00,09:52:00
188297,2013-05-27,пассажирский,20:00:00,12:33:00
160016,2000-02-26,скорый,06:51:00,09:30:00
369035,2006-09-11,пассажирский,00:54:00,12:38:00
119468,2018-03-13,скорый,22:48:00,00:30:00
986589,2011-02-05,скорый,22:14:00,01:40:00
795342,2011-10-24,пассажирский,16:12:00,02:52:00
836614,2021-07-18,скорый,02:43:00,10:44:00
796869,2016-10-05,пассажирский,13:44:00,12:14:00
538358,2014-12-10,товарный,04:06:00,14:01:00
947085,2001-02-26,скорый,03:13:00,09:54:00
488907,2015-06-05,скорый,12:04:00,23:52:00
932471,2020-12-22,скорый,17:39:00,15:37:00
429017,2020-02-14,товарный,06:06:00,08:46:00
860043,2017-06-26,пассажирский,06:52:00,08:32:00
197384,2012-04-04,пассажирский,22:27:00,23:16:00
896834,2016-07-24,скорый,15:50:00,16:23:00
698669,2004-07-13,пассажирский,19:33:00,17:20:00
216793,2007-08-21,товарный,10:16:00,12:01:00
959087,2023-04-24,товарный,06:54:00,16:25:00
674296,2017-03-27,товарный,19:37:00,02:06:00
092349,2020-04-23,скорый,06:29:00,06:14:00
776823,2007-12-04,товарный,22:45:00,04:55:00
849004,2012-06-16,скорый,11:05:00,16:44:00
741074,2014-06-25,пассажирский,02:11:00,07:13:00
336819,2011-05-06,товарный,18:09:00,05:57:00
756335,2008-03-24,скорый,20:15:00,19:30:00
131254,2024-09-03,скорый,13:41:00,10:06:00
702757,2014-11-11,пассажирский,00:20:00,11:50:00
425900,2011-01-22,скорый,06:10:00,22:45:00
638110,2014-05-20,товарный,19:05:00,20:41:00
309395,2001-06-16,пассажирский,21:15:00,12:25:00
759812,2023-10-28,пассажирский,00:56:00,19:29:00
064787,2007-08-25,пассажирский,04:02:00,20:31:00
143680,2010-02-13,товарный,03:02:00,12:00:00
442420,2000-10-03,скорый,19:22:00,14:51:00
082161,2005-09-13,товарный,03:44:00,20:01:00
221689,2024-01-29,скорый,03:08:00,18:47:00
953455,2021-11-12,пассажирский,01:24:00,23:34:00
242212,2011-08-28,товарный,01:41:00,23:32:00
187404,2023-01-21,пассажирский,15:01:00,22:45:00
150059,2010-10-20,скорый,15:34:00,13:35:00
018970,2017-06-14,пассажирский,11:57:00,13:44:00
148597,2016-04-08,пассажирский,10:06:00,04:20:00
769788,2020-10-17,пассажирский,20:16:00,13:38:00
030569,2002-11-28,пассажирский,23:28:00,09:31:00
522444,2010-01-16,пассажирский,10:16:00,15:10:00
472949,2016-01-04,товарный,16:07:00,01:41:00
932701,2010-05-30,товарный,06:39:00,16:22:00
394333,2020-04-26,пассажирский,02:14:00,00:05:00
708558,2002-12-02,пассажирский,16:32:00,07:45:00
708863,2000-07-02,пассажирский,22:12:00,04:23:00
344786,2024-01-31,пассажирский,17:10:00,14:00:00
575871,2007-05-06,скорый,03:54:00,05:14:00
965182,2000-02-06,товарный,10:00:00,20:30:00
068782,2020-07-17,скорый,16:56:00,08:27:00
413776,2000-04-19,товарный,18:45:00,02:22:00
273018,2005-12-13,скорый,20:59:00,04:03:00
645867,2006-04-05,пассажирский,09:56:00,16:33:00
910171,2024-02-24,скорый,11:36:00,05:46:00
315096,2006-02-06,товарный,04:38:00,00:04:00
363965,2022-04-13,пассажирский,21:29:00,23:24:00
178096,2011-02-02,товарный,19:48:00,00:33:00
243894,2008-11-24,товарный,07:57:00,17:22:00
521095,2013-01-30,пассажирский,11:27:00,12:55:00
934053,2008-03-15,скорый,17:06:00,12:29:00
691883,2003-03-25,скорый,10:14:00,18:55:00
865356,2018-03-12,пассажирский,22:33:00,04:20:00
345788,2018-03-06,скорый,03:54:00,23:54:00
263047,2023-05-23,пассажирский,02:19:00,07:32:00
914187,2023-09-28,скорый,07:11:00,15:13:00
359744,2013-02-08,пассажирский,17:22:00,00:28:00
313501,2011-05-25,скорый,17:15:00,16:25:00
784221,2010-03-28,пассажирский,21:32:00,10:48:00
362853,2022-12-02,скорый,14:47:00,22:52:00
442611,2014-06-22,пассажирский,14:09:00,19:42:00
833762,2014-03-11,пассажирский,17:09:00,00:13:00
907700,2013-04-25,товарный,17:40:00,15:28:00
222714,2003-07-26,пассажирский,19:37:00,08:15:00
290535,2006-09-14,скорый,18:54:00,17:53:00
360461,2017-11-06,пассажирский,11:27:00,05:47:00
986373,2021-06-19,пассажирский,07:48:00,20:10:00
024847,2001-02-20,товарный,00:38:00,00:52:00
696381,2001-06-10,товарный,05:00:00,20:12:00
780850,2023-05-01,товарный,04:37:00,20:06:00
694020,2004-07-31,скорый,04:40:00,12:11:00
240718,2019-03-17,товарный,01:44:00,19:03:00
375847,2015-07-28,пассажирский,02:32:00,23:55:00
743359,2013-10-22,товарный,23:45:00,00:11:00
209634,2012-01-23,товарный,22:47:00,00:16:00
175980,2010-07-03,товарный,18:29:00,08:22:00
475508,2021-06-24,пассажирский,05:29:00,19:41:00
905096,2008-06-01,пассажирский,18:36:00,12:49:00
068244,2019-12-15,товарный,09:16:00,14:35:00
410244,2004-07-15,товарный,22:17:00,13:44:00
958579,2019-02-13,скорый,16:26:00,05:10:00
322912,2015-03-03,товарный,16:27:00,19:59:00
942157,2013-02-16,пассажирский,15:25:00,02:14:00
960736,2006-04-23,пассажирский,08:27:00,02:24:00
636775,2000-02-21,товарный,01:26:00,00:55:00
849446,2020-02-16,пассажирский,08:06:00,11:25:00
688531,2016-02-01,товарный,17:02:00,09:43:00
142880,2007-09-11,пассажирский,07:00:00,21:04:00
201785,2018-05-07,товарный,00:19:00,19:47:00
868699,2024-09-08,товарный,21:09:00,18:44:00
456407,2021-11-20,скорый,17:24:00,04:45:00
943980,2014-03-01,товарный,12:44:00,09:44:00
028789,2016-01-14,скорый,03:21:00,02:27:00
194793,2004-09-11,скорый,13:18:00,10:55:00
539326,2020-03-02,товарный,13:14:00,12:36:00
963930,2000-08-14,пассажирский,06:49:00,07:58:00
828729,2023-06-04,товарный,21:12:00,06:09:00
301216,2011-01-12,пассажирский,01:36:00,16:39:00
017503,2020-02-26,пассажирский,06:11:00,09:13:00
409837,2006-11-28,пассажирский,10:57:00,18:13:00
107813,2007-11-06,скорый,21:37:00,05:16:00
926550,2020-10-06,пассажирский,10:15:00,07:48:00
681322,2001-12-31,скорый,10:23:00,22:23:00
815166,2005-11-29,скорый,22:49:00,13:23:00
204568,2007-06-08,скорый,08:48:00,13:33:00
643758,2019-03-14,пассажирский,00:49:00,21:32:00
692595,2007-10-17,пассажирский,21:40:00,10:43:00
578777,2018-12-05,товарный,14:10:00,16:50:00
221968,2005-12-13,пассажирский,13:00:00,07:45:00
150412,2018-10-31,товарный,22:26:00,22:08:00
488410,2004-12-19,пассажирский,22:05:00,18:24:00
766551,2005-09-15,товарный,16:31:00,05:13:00
117349,2004-04-06,пассажирский,08:08:00,12:12:00
066691,2004-02-19,скорый,14:45:00,03:48:00
001239,2001-10-21,пассажирский,13:45:00,16:35:00
756852,2013-11-14,пассажирский,22:50:00,07:23:00
738159,2018-11-29,пассажирский,23:16:00,13:30:00
965738,2020-08-14,товарный,06:55:00,23:31:00
869606,2023-05-11,пассажирский,19:08:00,10:54:00
763428,2015-01-28,пассажирский,14:55:00,05:59:00
905878,2002-12-08,товарный,17:46:00,02:31:00
434647,2009-08-17,товарный,16:14:00,09:01:00
808645,2010-01-04,товарный,13:47:00,13:10:00
670019,2022-06-25,товарный,00:43:00,15:42:00
273741,2020-12-29,товарный,14:07:00,11:46:00
047650,2007-12-19,пассажирский,15:03:00,16:21:00
760872,2009-05-05,товарный,10:13:00,11:41:00
643412,2024-05-14,товарный,08:34:00,23:58:00
002557,2006-01-31,товарный,09:10:00,02:39:00
994418,2011-11-04,товарный,18:38:00,12:19:00
681495,2000-09-24,товарный,13:13:00,18:32:00
173069,2021-08-24,пассажирский,22:49:00,14:03:00
900312,2014-06-18,пассажирский,18:41:00,05:14:00
616225,2021-09-30,товарный,14:15:00,02:57:00
080558,2000-08-16,товарный,23:07:00,21:05:00
346420,2007-04-09,скорый,02:57:00,09:05:00
758462,2024-09-18,товарный,22:38:00,09:55:00
138503,2008-03-12,скорый,09:56:00,17:01:00
868479,2024-05-02,скорый,12:23:00,01:10:00
552426,2021-04-21,пассажирский,09:47:00,00:36:00
002578,2000-06-12,скорый,13:31:00,13:38:00
261578,2012-04-23,товарный,02:37:00,10:33:00
364692,2017-11-06,скорый,09:11:00,08:58:00
420683,2010-08-03,товарный,12:47:00,16:08:00
858139,2011-02-24,пассажирский,04:39:00,23:10:00
009455,2007-09-25,пассажирский,01:23:00,01:09:00
262524,2018-02-23,пассажирский,05:15:00,09:23:00
584864,2000-03-06,скорый,11:29:00,15:19:00
341645,2007-11-03,пассажирский,10:38:00,06:15:00
308902,2020-11-05,товарный,22:43:00,14:42:00
319470,2003-09-09,товарный,00:55:00,07:49:00
230670,2023-11-16,скорый,07:25:00,12:59:00
021014,2000-03-22,пассажирский,08:26:00,19:58:00
235864,2010-11-08,товарный,01:19:00,18:01:00
171114,2020-06-16,пассажирский,06:27:00,14:44:00
335518,2022-10-28,товарный,15:42:00,09:46:00
629655,2020-04-09,скорый,21:48:00,02:41:00
767527,2013-04-08,пассажирский,12:52:00,05:55:00
644635,2022-08-07,скорый,11:58:00,22:25:00
112191,2012-08-22,товарный,03:46:00,07:53:00
180652,2013-11-18,товарный,12:26:00,04:02:00
902498,2021-08-11,скорый,05:37:00,05:58:00
157603,2012-05-06,скорый,07:44:00,08:12:00
449269,2004-06-03,скорый,23:49:00,10:51:00
318326,2003-11-16,пассажирский,11:23:00,02:11:00
297755,2008-12-12,товарный,03:38:00,05:05:00
769806,2024-04-06,товарный,20:05:00,17:00:00
042664,2006-05-10,скорый,05:21:00,18:03:00
365207,2000-10-30,пассажирский,20:34:00,00:23:00
492190,2024-03-14,товарный,04:24:00,08:53:00
483546,2016-12-03,пассажирский,19:50:00,06:18:00
703119,2002-04-26,скорый,20:52:00,08:24:00
856466,2019-03-31,пассажирский,21:49:00,10:05:00
139891,2019-05-22,товарный,06:39:00,01:08:00
752594,2022-11-30,пассажирский,06:08:00,23:15:00
897078,2013-11-07,скорый,00:24:00,10:54:00
427880,2019-08-07,товарный,02:36:00,21:44:00
038342,2001-06-19,пассажирский,23:03:00,00:27:00
187545,2009-03-09,скорый,19:41:00,15:58:00
340515,2023-12-15,товарный,05:00:00,07:52:00
343003,2022-09-18,пассажирский,03:54:00,18:50:00
231904,2006-03-05,товарный,13:52:00,09:05:00
957776,2006-07-27,скорый,01:32:00,08:04:00
119689,2001-07-14,скорый,07:10:00,00:29:00
198941,2000-03-29,скорый,14:00:00,09:35:00
234245,2009-07-02,товарный,16:57:00,18:52:00
667738,2003-11-23,товарный,08:00:00,15:01:00
935023,2003-08-16,скорый,16:33:00,12:19:00
507979,2009-08-08,пассажирский,11:10:00,17:26:00
256249,2004-04-13,скорый,06:16:00,22:53:00
812215,2010-03-31,товарный,03:37:00,07:19:00
881569,2019-03-03,скорый,15:10:00,17:16:00
569747,2017-03-05,скорый,00:15:00,16:11:00
606738,2008-08-04,скорый,05:18:00,23:26:00
823439,2023-11-17,товарный,08:55:00,02:59:00
467016,2004-04-04,товарный,19:54:00,12:19:00
632557,2023-08-11,пассажирский,22:50:00,18:23:00
482731,2013-11-02,товарный,18:40:00,08:53:00
145876,2020-01-03,товарный,00:05:00,15:57:00
647928,2001-08-31,пассажирский,11:43:00,14:03:00
917136,2024-06-18,товарный,23:49:00,15:49:00
222426,2000-03-11,товарный,11:11:00,12:18:00
816102,2003-06-04,товарный,11:43:00,09:28:00
150918,2023-12-14,товарный,13:50:00,16:49:00
834683,2023-07-05,пассажирский,16:14:00,08:06:00
398275,2023-07-03,скорый,23:36:00,20:03:00
802710,2009-03-21,пассажирский,02:09:00,18:10:00
119386,2020-06-12,пассажирский,05:54:00,08:10:00
990672,2013-04-23,товарный,13:15:00,18:16:00
100282,2004-07-22,пассажирский,12:07:00,11:58:00
755885,2022-08-24,пассажирский,14:44:00,15:11:00
214416,2022-12-10,пассажирский,10:36:00,11:50:00
820275,2020-06-23,пассажирский,23:24:00,13:50:00
568389,2008-12-27,скорый,01:03:00,17:39:00
486502,2020-04-21,товарный,15:08:00,09:10:00
584964,2024-10-21,скорый,20:56:00,18:18:00
231456,2011-05-11,скорый,11:30:00,00:44:00
824151,2020-07-24,товарный,05:51:00,17:56:00
474233,2024-03-11,скорый,04:16:00,06:45:00
723777,2001-05-26,товарный,09:12:00,08:25:00
783496,2009-10-04,товарный,12:12:00,05:23:00
764451,2005-06-10,пассажирский,22:29:00,15:51:00
249452,2002-06-30,пассажирский,11:34:00,05:55:00
042353,2010-04-14,пассажирский,07:59:00,12:55:00
670998,2000-07-24,товарный,06:16:00,02:35:00
834045,2017-09-14,скорый,06:17:00,23:38:00
295088,2007-09-27,пассажирский,14:20:00,00:17:00
712665,2013-05-08,пассажирский,15:33:00,17:49:00
120516,2008-11-30,товарный,11:22:00,20:14:00
425887,2011-01-21,товарный,11:20:00,20:32:00
434908,2012-09-30,скорый,04:36:00,14:37:00
793089,2014-10-01,товарный,04:57:00,02:30:00
106406,2023-06-14,товарный,14:52:00,17:16:00
677609,2020-09-12,товарный,00:13:00,01:22:00
853723,2008-09-23,пассажирский,22:45:00,06:04:00
408211,2013-02-12,пассажирский,11:22:00,10:49:00
216155,2008-11-21,товарный,06:04:00,19:40:00
242855,2000-01-17,товарный,17:43:00,02:31:00
210887,2007-12-02,пассажирский,00:26:00,08:39:00
059595,2022-07-20,товарный,16:15:00,19:07:00
751456,2000-01-26,скорый,17:03:00,04:48:00
851408,2020-10-16,пассажирский,05:17:00,08:29:00
725309,2014-08-04,пассажирский,19:04:00,07:55:00
451348,2023-08-25,скорый,03:46:00,08:38:00
042768,2016-06-06,пассажирский,07:09:00,03:58:00
937459,2021-06-02,скорый,01:26:00,12:17:00
748790,2007-04-15,пассажирский,08:34:00,17:08:00
525147,2016-10-31,товарный,15:32:00,11:00:00
923166,2009-01-15,пассажирский,08:55:00,05:51:00
877867,2017-03-29,скорый,21:21:00,03:50:00
539016,2018-03-10,скорый,05:03:00,20:51:00
703708,2016-05-24,товарный,19:14:00,10:05:00
217971,2023-04-05,пассажирский,06:39:00,05:04:00
514482,2007-01-06,скорый,12:25:00,23:07:00
984151,2007-08-22,пассажирский,01:46:00,08:24:00
601283,2010-05-16,пассажирский,06:39:00,04:38:00
196748,2015-02-05,скорый,13:21:00,11:35:00
983521,2006-01-19,товарный,23:38:00,23:14:00
122177,2001-12-08,пассажирский,05:37:00,03:45:00
033345,2013-08-25,пассажирский,15:01:00,17:11:00
053868,2014-06-10,скорый,00:36:00,19:33:00
116924,2005-03-03,товарный,02:36:00,17:03:00
875893,2009-08-12,скорый,00:49:00,02:50:00
263714,2012-02-23,товарный,18:33:00,21:47:00
050309,2005-12-25,пассажирский,03:45:00,19:05:00
758030,2004-03-18,пассажирский,01:26:00,03:36:00
466098,2009-06-23,пассажирский,19:19:00,22:18:00
355860,2001-11-29,скорый,06:07:00,20:05:00
455803,2010-04-07,товарный,22:30:00,20:35:00
452012,2022-08-04,товарный,08:10:00,07:45:00
317173,2009-08-10,скорый,17:46:00,20:07:00
915228,2017-01-14,товарный,18:23:00,10:10:00
299195,2020-08-08,пассажирский,11:25:00,06:31:00
396184,2011-10-13,скорый,19:36:00,12:21:00
557837,2010-05-07,товарный,22:37:00,22:42:00
566889,2008-12-19,пассажирский,23:40:00,12:50:00
420391,2005-01-05,пассажирский,04:42:00,21:46:00
583100,2004-06-09,пассажирский,03:14:00,18:08:00
457682,2009-11-20,пассажирский,05:50:00,12:28:00
130619,2016-08-20,товарный,21:05:00,06:22:00
504344,2021-04-23,скорый,11:59:00,14:18:00
816097,2000-06-26,скорый,07:07:00,14:36:00
403551,2005-02-14,пассажирский,12:14:00,18:05:00
197157,2005-09-24,товарный,07:41:00,06:47:00
846164,2012-02-26,товарный,23:38:00,18:58:00
676056,2024-02-15,скорый,00:15:00,21:53:00
862725,2024-03-16,скорый,16:18:00,04:39:00
042853,2001-07-22,товарный,06:30:00,07:06:00
006076,2018-03-26,товарный,15:54:00,09:21:00
175005,2010-01-23,пассажирский,12:04:00,00:07:00
044910,2002-03-04,пассажирский,02:54:00,22:11:00
973762,2009-01-01,товарный,03:42:00,03:02:00
408184,2018-01-29,скорый,21:20:00,12:11:00
781423,2011-09-03,товарный,15:50:00,16:28:00
236099,2010-01-16,товарный,19:10:00,20:54:00
004852,2013-04-18,скорый,15:48:00,03:18:00
251645,2020-06-07,скорый,03:01:00,10:03:00
765482,2002-11-13,скорый,03:26:00,13:28:00
391163,2004-07-18,скорый,14:16:00,00:10:00
218329,2020-07-07,пассажирский,11:17:00,02:06:00
848933,2001-12-02,пассажирский,13:57:00,14:35:00
709674,2020-04-16,пассажирский,18:15:00,15:36:00
495737,2000-02-09,пассажирский,02:37:00,04:04:00
557087,2001-07-27,скорый,03:48:00,11:15:00
761690,2011-05-16,товарный,22:15:00,03:00:00
946968,2015-09-13,пассажирский,20:51:00,07:07:00
915132,2008-01-08,товарный,11:29:00,09:25:00
401238,2023-01-20,товарный,14:22:00,05:39:00
779007,2008-11-10,товарный,21:23:00,17:56:00
688745,2008-09-25,товарный,13:16:00,18:19:00
384165,2005-05-02,пассажирский,15:23:00,19:57:00
578583,2019-02-04,товарный,21:02:00,23:27:00
184986,2020-01-02,пассажирский,06:03:00,03:18:00
287765,2021-08-24,скорый,19:58:00,00:04:00
713498,2023-10-13,пассажирский,06:04:00,12:19:00
638627,2023-12-29,товарный,16:59:00,20:01:00
080094,2022-01-01,товарный,18:54:00,23:43:00
585137,2007-07-24,пассажирский,23:31:00,03:46:00
569505,2009-12-20,товарный,21:36:00,15:49:00
442094,2013-10-25,скорый,20:45:00,00:13:00
542431,2004-10-27,скорый,17:57:00,01:43:00
224421,2016-03-24,товарный,13:30:00,03:33:00
195896,2020-11-16,пассажирский,05:52:00,12:16:00
928403,2000-12-22,скорый,19:59:00,05:18:00
693966,2007-04-14,скорый,12:35:00,11:30:00
088639,2024-12-24,пассажирский,18:38:00,18:22:00
009069,2017-12-21,пассажирский,07:44:00,22:04:00
484454,2022-04-04,пассажирский,15:14:00,20:25:00
936952,2014-09-07,пассажирский,02:48:00,08:39:00
412903,2006-06-12,пассажирский,02:14:00,22:26:00
170989,2024-05-27,скорый,07:51:00,23:55:00
837891,2003-06-15,пассажирский,16:52:00,15:58:00
967974,2012-01-19,скорый,02:14:00,23:25:00
342263,2006-10-14,пассажирский,18:15:00,17:35:00
293936,2022-03-02,скорый,13:09:00,13:15:00
649109,2017-11-15,пассажирский,13:50:00,04:43:00
514040,2016-10-15,пассажирский,06:44:00,15:05:00
787748,2012-04-30,скорый,09:19:00,01:41:00
068806,2001-04-18,товарный,00:21:00,23:29:00
720916,2012-10-31,скорый,10:41:00,20:52:00
196849,2011-01-11,товарный,08:57:00,02:30:00
648558,2021-01-29,скорый,11:34:00,12:31:00
128250,2016-05-10,скорый,09:31:00,13:24:00
790612,2024-02-11,товарный,14:57:00,09:58:00
213411,2006-04-12,пассажирский,01:43:00,02:08:00
413085,2000-06-29,товарный,08:21:00,01:00:00
963603,2012-05-12,скорый,00:58:00,20:47:00
673740,2017-06-07,товарный,07:39:00,04:58:00
998805,2006-03-15,пассажирский,12:09:00,20:26:00
908198,2009-09-12,пассажирский,07:58:00,12:49:00
394825,2013-11-19,товарный,01:59:00,08:53:00
084242,2012-05-16,скорый,20:54:00,22:10:00
548021,2010-08-02,пассажирский,23:21:00,04:47:00
141227,2024-04-26,пассажирский,01:50:00,10:05:00
568012,2011-07-02,пассажирский,08:02:00,00:06:00
837928,2015-05-01,товарный,22:24:00,12:05:00
377018,2016-02-19,товарный,13:53:00,17:11:00
015387,2020-09-20,товарный,22:31:00,16:07:00
944820,2010-03-30,скорый,08:14:00,21:28:00
846704,2008-11-27,пассажирский,10:11:00,14:47:00
323668,2004-11-10,товарный,06:36:00,21:11:00
635372,2017-11-27,пассажирский,00:22:00,07:15:00
350520,2005-05-18,скорый,04:18:00,21:34:00
512042,2008-06-18,товарный,06:31:00,23:59:00
948958,2001-06-20,скорый,04:20:00,14:48:00
290698,2019-03-09,скорый,02:32:00,17:47:00
646443,2006-08-31,скорый,21:08:00,11:27:00
