No,Date,Type,Departure time,Travel time
725812,2017-04-01,скорый,18:04:00,05:41:00
947294,2011-01-22,пассажирский,23:43:00,23:52:00
336317,2008-05-02,пассажирский,22:18:00,06:09:00
795183,2011-07-20,товарный,07:18:00,23:44:00
050637,2011-07-21,скорый,15:56:00,22:38:00
027605,2024-09-28,пассажирский,01:43:00,22:54:00
100044,2004-12-25,товарный,18:46:00,00:01:00
937828,2019-11-15,пассажирский,05:52:00,08:10:00
341745,2014-05-14,товарный,14:03:00,22:09:00
424935,2011-01-26,товарный,09:22:00,23:04:00
580670,2018-05-08,скорый,23:32:00,07:38:00
188703,2015-02-21,товарный,08:18:00,06:13:00
124399,2023-04-11,товарный,08:47:00,10:58:00
100515,2015-11-05,пассажирский,20:31:00,17:16:00
382930,2020-10-11,скорый,11:35:00,01:30:00
619422,2008-11-02,пассажирский,21:22:00,09:43:00
394011,2018-06-19,скорый,17:23:00,13:30:00
621871,2005-08-25,пассажирский,03:34:00,06:04:00
974385,2012-01-11,товарный,19:24:00,20:14:00
878710,2008-12-14,скорый,17:00:00,12:34:00
108149,2020-02-29,товарный,02:42:00,15:11:00
853994,2007-09-24,скорый,23:45:00,21:19:00
443676,2006-12-29,товарный,18:10:00,06:38:00
951723,2014-03-12,пассажирский,16:18:00,20:18:00
444622,2023-01-09,скорый,01:33:00,08:20:00
600461,2000-08-18,товарный,11:33:00,00:02:00
740623,2014-07-03,скорый,04:23:00,13:52:00
724947,2021-10-07,скорый,01:35:00,23:19:00
214244,2004-08-26,скорый,08:32:00,17:49:00
842977,2004-02-03,товарный,13:48:00,20:07:00
289866,2015-09-12,товарный,16:57:00,22:45:00
579472,2023-03-02,пассажирский,17:56:00,08:52:00
001845,2023-12-13,пассажирский,18:16:00,23:42:00
995960,2008-04-15,товарный,02:36:00,00:49:00
886224,2016-01-13,пассажирский,09:00:00,21:48:00
122896,2018-11-01,пассажирский,20:01:00,03:33:00
628154,2002-06-16,скорый,05:09:00,13:33:00
414540,2018-12-11,товарный,10:03:00,05:30:00
362867,2010-07-11,товарный,10:33:00,14:29:00
166683,2007-12-05,пассажирский,01:38:00,01:43:00
534219,2001-12-27,товарный,11:15:00,09:00:00
302618,2020-01-14,товарный,16:41:00,11:15:00
051143,2006-04-02,пассажирский,09:44:00,19:20:00
440954,2004-04-29,товарный,11:38:00,18:25:00
091494,2006-05-17,товарный,12:10:00,10:50:00
057927,2016-03-19,пассажирский,15:27:00,14:42:00
360330,2013-05-15,товарный,10:00:00,21:06:00
284577,2021-08-10,товарный,05:58:00,09:14:00
212396,2016-03-17,скорый,09:09:00,20:11:00
172811,2002-06-25,пассажирский,01:32:00,22:56:00
473712,2007-07-30,скорый,09:06:00,06:43:00
247258,2010-04-17,скорый,03:37:00,11:52:00
541418,2021-04-19,пассажирский,03:12:00,14:49:00
975155,2004-01-10,пассажирский,20:37:00,18:02:00
323902,2012-05-01,скорый,08:59:00,14:50:00
189513,2006-09-22,скорый,16:25:00,16:25:00
366099,2004-05-19,пассажирский,05:28:00,22:13:00
163982,2006-09-14,пассажирский,17:02:00,21:13:00
136917,2004-03-04,товарный,12:46:00,20:02:00
549567,2017-08-05,товарный,03:42:00,06:27:00
600334,2006-10-20,пассажирский,16:15:00,01:15:00
479813,2014-01-17,пассажирский,10:33:00,22:59:00
318604,2005-09-03,скорый,02:07:00,12:02:00
337353,2007-12-09,пассажирский,18:34:00,12:35:00
084495,2017-07-07,пассажирский,14:42:00,13:37:00
409595,2022-07-10,пассажирский,12:22:00,08:00:00
718153,2001-01-11,скорый,01:07:00,20:17:00
694207,2013-06-01,товарный,10:49:00,13:35:00
618698,2001-05-31,скорый,09:26:00,08:09:00
870823,2019-02-21,пассажирский,18:57:00,12:19:00
652754,2016-11-18,пассажирский,05:50:00,03:23:00
199858,2016-01-18,товарный,04:59:00,21:00:00
081439,2008-11-14,скорый,17:05:00,04:20:00
914845,2014-07-28,пассажирский,09:46:00,18:25:00
707194,2005-09-04,пассажирский,05:03:00,01:21:00
363636,2003-07-03,товарный,04:14:00,12:25:00
129291,2024-08-08,пассажирский,03:50:00,23:05:00
840493,2016-12-20,товарный,03:31:00,04:20:00
310918,2015-12-14,товарный,11:27:00,00:24:00
914392,2008-05-17,пассажирский,13:54:00,08:03:00
343302,2005-01-24,товарный,08:46:00,09:05:00
704955,2018-02-10,скорый,22:30:00,14:51:00
068254,2008-04-09,товарный,00:33:00,03:19:00
331650,2023-10-17,пассажирский,07:13:00,20:09:00
144084,2014-02-23,пассажирский,05:52:00,17:46:00
519944,2021-02-03,скорый,06:37:00,17:06:00
538091,2006-01-01,пассажирский,09:19:00,07:42:00
030145,2015-06-13,пассажирский,02:11:00,20:14:00
158141,2003-07-29,скорый,01:43:00,01:01:00
153634,2021-07-14,товарный,09:21:00,09:36:00
783334,2002-10-17,скорый,00:41:00,19:50:00
416875,2023-11-19,пассажирский,05:51:00,05:24:00
243157,2006-09-08,пассажирский,18:10:00,07:51:00
209425,2015-04-30,скорый,03:01:00,04:13:00
441497,2008-12-05,скорый,03:17:00,20:51:00
086564,2024-08-09,пассажирский,02:52:00,22:36:00
708891,2021-01-02,скорый,10:05:00,21:20:00
565705,2015-04-18,товарный,19:28:00,22:31:00
007238,2002-07-02,товарный,01:26:00,05:31:00
233156,2008-07-25,товарный,09:24:00,17:45:00
040227,2008-05-21,пассажирский,19:32:00,03:24:00
662236,2009-05-12,пассажирский,00:58:00,17:06:00
521919,2024-02-14,товарный,00:06:00,03:16:00
267662,2008-03-13,пассажирский,09:10:00,03:32:00
056095,2015-01-08,пассажирский,08:32:00,04:16:00
135155,2013-12-16,товарный,13:32:00,13:08:00
657471,2017-09-25,пассажирский,20:08:00,09:44:00
492996,2006-12-30,скорый,20:03:00,10:10:00
256351,2018-11-11,пассажирский,19:24:00,18:41:00
982130,2016-03-28,товарный,03:52:00,21:38:00
545085,2012-12-29,товарный,22:36:00,06:35:00
166942,2021-07-03,скорый,20:25:00,23:02:00
385836,2001-05-20,товарный,06:36:00,14:00:00
929148,2014-03-22,пассажирский,01:50:00,05:18:00
479725,2009-07-17,товарный,21:55:00,11:28:00
654247,2018-12-20,пассажирский,23:57:00,07:32:00
115999,2019-07-12,скорый,12:18:00,06:09:00
500605,2021-03-21,пассажирский,10:27:00,10:37:00
846119,2007-02-01,товарный,14:02:00,07:52:00
742951,2020-10-12,товарный,07:06:00,03:41:00
048909,2017-03-23,товарный,18:34:00,04:51:00
329524,2009-05-13,пассажирский,14:58:00,18:41:00
254487,2010-03-25,скорый,14:09:00,03:11:00
014467,2008-07-31,пассажирский,01:11:00,19:27:00
493395,2022-11-03,товарный,14:40:00,22:10:00
930531,2001-07-18,товарный,04:17:00,23:24:00
872790,2019-02-18,скорый,20:46:00,22:25:00
935576,2018-09-17,товарный,23:10:00,12:12:00
755045,2002-10-10,пассажирский,11:10:00,03:03:00
289023,2015-02-22,скорый,09:55:00,11:04:00
099825,2021-07-31,пассажирский,04:59:00,05:17:00
819722,2014-04-20,пассажирский,00:27:00,19:58:00
581665,2012-05-20,товарный,08:14:00,12:59:00
106247,2019-03-19,пассажирский,16:12:00,22:23:00
459865,2021-04-18,скорый,00:33:00,22:41:00
911636,2001-04-11,пассажирский,00:29:00,21:08:00
519125,2002-01-07,пассажирский,22:24:00,11:35:00
552994,2010-03-16,товарный,15:03:00,20:38:00
100740,2021-08-24,пассажирский,09:58:00,20:38:00
237679,2011-10-27,пассажирский,11:42:00,19:56:00
857441,2020-02-18,товарный,05:27:00,07:27:00
623731,2013-01-23,товарный,02:14:00,08:24:00
031534,2009-11-21,товарный,17:55:00,22:26:00
273315,2003-08-20,скорый,09:35:00,04:36:00
249553,2020-08-08,скорый,05:37:00,09:56:00
220888,2008-12-04,пассажирский,02:20:00,23:33:00
793356,2013-12-02,пассажирский,11:32:00,00:52:00
503186,2010-10-07,скорый,20:54:00,16:09:00
362227,2000-11-14,скорый,10:28:00,16:46:00
272821,2019-06-16,скорый,20:27:00,15:33:00
963822,2011-11-11,товарный,19:30:00,19:21:00
948981,2007-04-01,товарный,11:46:00,16:22:00
890698,2016-07-06,пассажирский,15:25:00,04:34:00
647069,2009-10-05,товарный,20:49:00,05:40:00
712121,2012-04-21,скорый,11:29:00,13:17:00
149000,2002-03-25,скорый,23:06:00,12:26:00
531610,2008-06-30,пассажирский,08:07:00,03:07:00
046313,2024-05-08,пассажирский,14:42:00,13:55:00
035520,2021-09-12,пассажирский,22:28:00,16:48:00
295198,2005-06-28,пассажирский,03:40:00,23:19:00
764316,2004-07-08,товарный,23:07:00,17:22:00
736043,2018-11-05,пассажирский,04:20:00,05:27:00
546220,2009-06-17,пассажирский,06:12:00,09:39:00
406958,2018-10-18,пассажирский,02:38:00,18:29:00
458670,2017-06-14,скорый,17:40:00,13:47:00
792191,2021-07-12,скорый,02:18:00,16:23:00
686267,2002-06-12,товарный,05:39:00,05:28:00
679044,2012-11-09,пассажирский,00:11:00,05:56:00
641544,2020-10-25,товарный,21:57:00,04:45:00
581215,2011-08-02,пассажирский,10:08:00,20:39:00
653850,2009-07-05,товарный,17:00:00,02:18:00
377494,2003-01-04,пассажирский,13:52:00,03:11:00
840694,2005-02-13,товарный,00:18:00,14:43:00
060090,2014-06-25,пассажирский,00:40:00,16:47:00
447251,2019-10-28,скорый,20:05:00,16:12:00
920017,2023-06-05,товарный,06:08:00,09:38:00
838822,2011-01-08,скорый,20:03:00,02:54:00
216390,2004-08-25,товарный,14:18:00,12:20:00
860863,2017-11-29,товарный,23:10:00,01:41:00
154238,2020-01-10,скорый,18:55:00,23:47:00
741698,2001-04-27,пассажирский,08:09:00,16:32:00
681841,2020-11-11,товарный,14:29:00,20:41:00
412120,2010-10-19,пассажирский,23:34:00,21:23:00
131732,2022-09-10,скорый,11:45:00,07:25:00
328508,2002-06-07,товарный,12:30:00,02:09:00
291038,2022-11-21,скорый,22:50:00,01:47:00
902201,2007-07-23,пассажирский,14:56:00,00:12:00
509204,2014-03-28,товарный,16:44:00,16:53:00
007756,2006-08-09,пассажирский,05:55:00,00:01:00
024512,2020-11-25,пассажирский,00:47:00,05:57:00
149578,2024-02-24,товарный,13:43:00,00:24:00
246104,2003-07-11,товарный,15:05:00,03:44:00
287557,2021-07-24,пассажирский,05:46:00,00:47:00
081358,2006-10-05,скорый,14:41:00,18:00:00
037624,2001-11-07,скорый,16:15:00,06:29:00
676368,2014-08-21,товарный,11:50:00,07:52:00
167818,2002-05-28,пассажирский,13:10:00,18:45:00
553543,2009-04-02,скорый,02:56:00,00:52:00
860679,2023-05-17,товарный,12:18:00,07:15:00
160206,2011-01-16,скорый,08:30:00,14:32:00
042737,2022-09-02,товарный,13:15:00,06:45:00
414355,2006-07-31,скорый,06:25:00,04:02:00
103734,2017-05-10,пассажирский,06:54:00,10:19:00
534958,2017-05-11,скорый,08:57:00,13:56:00
186945,2020-12-09,пассажирский,01:07:00,19:59:00
675422,2021-10-27,пассажирский,20:46:00,04:08:00
411912,2013-05-29,товарный,09:32:00,11:15:00
222697,2005-04-10,товарный,09:10:00,22:17:00
534161,2020-10-14,скорый,22:30:00,05:55:00
582495,2011-10-30,скорый,06:43:00,03:28:00
555983,2017-10-28,товарный,20:07:00,07:06:00
378993,2015-12-31,товарный,00:13:00,19:12:00
815253,2003-06-07,товарный,07:33:00,06:27:00
245726,2004-08-02,скорый,17:16:00,02:16:00
638371,2022-01-06,пассажирский,07:24:00,01:50:00
224679,2021-07-30,пассажирский,14:41:00,16:36:00
537081,2022-02-14,пассажирский,21:35:00,01:00:00
666075,2002-01-18,скорый,12:48:00,13:35:00
766039,2014-03-13,скорый,06:15:00,10:49:00
522389,2024-10-03,скорый,20:31:00,06:43:00
088807,2004-10-14,пассажирский,07:01:00,13:10:00
908756,2015-06-02,пассажирский,18:03:00,05:08:00
815172,2020-02-24,скорый,06:30:00,09:16:00
641533,2005-07-23,товарный,18:50:00,18:12:00
957728,2001-04-18,пассажирский,22:58:00,09:47:00
091992,2009-04-22,скорый,18:35:00,18:14:00
731028,2017-04-02,пассажирский,00:41:00,09:47:00
204240,2009-03-20,пассажирский,20:06:00,02:45:00
171253,2021-05-30,пассажирский,10:23:00,13:20:00
247244,2015-12-07,пассажирский,23:37:00,19:14:00
518293,2009-04-14,пассажирский,11:19:00,04:33:00
803894,2013-11-22,пассажирский,17:56:00,12:28:00
091849,2001-02-07,скорый,11:40:00,07:30:00
405086,2001-05-04,пассажирский,03:20:00,10:00:00
426352,2003-01-10,скорый,12:45:00,07:25:00
707313,2016-10-08,скорый,16:35:00,09:00:00
855078,2006-06-08,скорый,06:13:00,20:39:00
788587,2002-12-09,товарный,01:26:00,05:20:00
720013,2023-01-07,пассажирский,11:59:00,08:52:00
714194,2019-02-15,товарный,23:53:00,04:29:00
755537,2008-08-08,товарный,05:54:00,00:23:00
675288,2004-07-17,товарный,09:52:00,21:37:00
940554,2016-05-04,товарный,01:01:00,08:28:00
813290,2016-04-09,товарный,11:18:00,19:20:00
653527,2006-10-28,товарный,08:30:00,19:01:00
440088,2019-04-12,пассажирский,18:51:00,20:55:00
055060,2005-04-12,товарный,13:21:00,02:53:00
590884,2024-02-26,пассажирский,16:47:00,12:15:00
585391,2016-02-08,товарный,07:52:00,07:37:00
067775,2002-10-20,пассажирский,22:32:00,11:23:00
933700,2022-08-23,пассажирский,00:45:00,12:58:00
024412,2020-08-06,скорый,20:42:00,03:03:00
371531,2015-09-25,товарный,13:37:00,22:32:00
234727,2019-11-28,товарный,19:25:00,15:55:00
202645,2001-05-23,товарный,14:39:00,23:38:00
061788,2020-06-17,пассажирский,21:05:00,07:31:00
833981,2019-03-29,товарный,13:28:00,02:52:00
692286,2001-01-05,пассажирский,01:37:00,02:41:00
107082,2024-10-11,скорый,03:51:00,19:25:00
906862,2008-08-24,товарный,20:53:00,00:33:00
156123,2018-03-26,скорый,00:09:00,17:01:00
460184,2005-08-05,пассажирский,03:04:00,04:43:00
679024,2005-02-22,пассажирский,17:52:00,13:56:00
994162,2008-06-09,пассажирский,11:27:00,14:51:00
915964,2022-04-23,товарный,15:18:00,01:52:00
982772,2009-01-12,товарный,18:54:00,01:18:00
989470,2008-04-09,товарный,18:08:00,23:33:00
775498,2024-05-20,скорый,03:30:00,22:16:00
041187,2011-02-01,пассажирский,04:59:00,01:06:00
893521,2015-11-28,скорый,22:57:00,18:15:00
062352,2014-09-02,скорый,15:46:00,02:36:00
911422,2003-03-01,скорый,15:57:00,05:23:00
463692,2013-02-03,скорый,20:46:00,04:38:00
909142,2009-07-19,товарный,06:25:00,10:15:00
315846,2017-03-27,пассажирский,22:14:00,22:30:00
222518,2022-06-06,скорый,21:23:00,16:28:00
882261,2023-03-03,скорый,04:55:00,00:23:00
692590,2012-06-17,товарный,11:11:00,03:50:00
174244,2011-07-20,скорый,23:10:00,08:28:00
294278,2006-09-10,товарный,07:25:00,04:37:00
171060,2007-12-08,товарный,20:49:00,09:39:00
187005,2020-09-09,товарный,02:38:00,21:01:00
471662,2001-06-07,скорый,20:39:00,05:20:00
768602,2023-12-02,пассажирский,19:04:00,23:44:00
227720,2003-01-12,товарный,14:34:00,15:43:00
398615,2015-06-07,пассажирский,12:14:00,18:34:00
852161,2001-04-08,товарный,08:52:00,23:56:00
079613,2003-04-08,скорый,15:12:00,14:40:00
060842,2016-05-28,скорый,00:15:00,22:00:00
880729,2005-09-29,пассажирский,00:23:00,09:01:00
530926,2015-04-16,скорый,18:47:00,11:28:00
868253,2022-09-25,пассажирский,02:41:00,04:45:00
443953,2002-06-05,пассажирский,14:03:00,19:08:00
412492,2010-10-29,пассажирский,14:14:00,03:50:00
088841,2006-05-14,скорый,00:11:00,02:36:00
201229,2003-09-14,скорый,11:25:00,20:00:00
885939,2012-01-27,скорый,21:22:00,19:39:00
197101,2004-11-25,товарный,11:23:00,01:58:00
610489,2008-06-21,товарный,11:32:00,16:24:00
749505,2006-11-20,товарный,22:15:00,13:06:00
653506,2008-03-23,товарный,01:26:00,16:37:00
646969,2011-07-14,товарный,00:32:00,14:28:00
836531,2006-06-19,товарный,03:05:00,20:50:00
661831,2000-03-29,скорый,17:05:00,19:24:00
294467,2010-10-20,скорый,04:28:00,07:01:00
919167,2016-11-15,пассажирский,23:32:00,19:38:00
110527,2003-05-06,пассажирский,05:03:00,13:11:00
509490,2024-01-14,товарный,17:35:00,07:24:00
996822,2002-10-27,пассажирский,02:22:00,01:59:00
998695,2010-04-04,товарный,01:06:00,23:40:00
023577,2021-04-07,скорый,00:11:00,11:10:00
251627,2012-01-31,товарный,05:11:00,02:58:00
947971,2021-09-15,скорый,16:41:00,08:37:00
522760,2015-06-08,товарный,04:16:00,20:27:00
881174,2019-06-22,скорый,07:06:00,15:10:00
996481,2005-09-02,скорый,01:01:00,17:22:00
944600,2011-05-24,скорый,03:25:00,18:44:00
014804,2019-08-26,товарный,17:25:00,21:48:00
364361,2015-09-14,товарный,23:34:00,07:29:00
701163,2021-10-17,пассажирский,14:40:00,13:59:00
959461,2010-01-04,товарный,18:35:00,03:07:00
524014,2019-09-07,пассажирский,20:43:00,01:23:00
757362,2007-03-09,пассажирский,22:27:00,20:09:00
001220,2021-08-22,пассажирский,05:43:00,01:50:00
475791,2012-01-13,товарный,02:57:00,05:36:00
393768,2008-10-04,скорый,20:36:00,00:16:00
382849,2006-02-13,скорый,18:44:00,01:41:00
610620,2005-08-11,пассажирский,18:55:00,00:45:00
667561,2024-11-28,пассажирский,22:38:00,20:41:00
323973,2002-10-29,товарный,19:52:00,06:45:00
110608,2007-10-19,пассажирский,16:21:00,12:28:00
624654,2013-04-15,товарный,13:11:00,15:03:00
575199,2010-02-20,пассажирский,09:12:00,07:51:00
982892,2005-09-27,товарный,05:33:00,22:01:00
383114,2020-03-21,товарный,07:42:00,00:51:00
130389,2021-01-12,пассажирский,16:56:00,13:02:00
987802,2000-06-05,товарный,08:33:00,18:26:00
606976,2020-05-07,пассажирский,14:01:00,15:22:00
977237,2018-04-03,товарный,20:34:00,14:20:00
629328,2015-04-12,товарный,06:07:00,12:46:00
973249,2017-09-10,скорый,04:18:00,04:25:00
320616,2008-12-23,пассажирский,21:09:00,05:07:00
607315,2006-04-02,товарный,14:13:00,04:45:00
271462,2020-10-11,скорый,05:27:00,07:33:00
579233,2015-12-22,скорый,13:46:00,16:47:00
886593,2015-10-18,пассажирский,22:05:00,06:01:00
494063,2010-04-15,скорый,18:14:00,09:04:00
819341,2005-11-13,пассажирский,00:32:00,09:25:00
363167,2019-05-15,скорый,01:23:00,16:26:00
779321,2005-01-02,скорый,15:39:00,18:40:00
961314,2017-11-28,скорый,19:33:00,05:04:00
748260,2007-06-06,скорый,17:33:00,15:52:00
171912,2021-02-21,скорый,04:01:00,14:43:00
182598,2011-02-18,пассажирский,00:01:00,22:27:00
809784,2008-10-15,скорый,06:01:00,11:45:00
403681,2010-04-26,товарный,15:15:00,10:02:00
012008,2015-01-23,скорый,11:36:00,00:26:00
336267,2009-02-03,пассажирский,18:14:00,07:24:00
611049,2002-03-04,скорый,00:21:00,05:00:00
173538,2009-03-11,скорый,20:55:00,04:31:00
272950,2006-05-04,пассажирский,09:52:00,23:39:00
203421,2019-07-17,скорый,19:55:00,21:52:00
178078,2003-01-18,товарный,09:26:00,05:43:00
858945,2008-12-10,пассажирский,13:49:00,12:02:00
745534,2009-02-09,скорый,02:01:00,22:06:00
424950,2020-02-07,товарный,17:13:00,19:29:00
108685,2024-12-18,пассажирский,02:07:00,16:55:00
631070,2006-11-17,пассажирский,21:17:00,14:51:00
007229,2010-09-23,скорый,22:44:00,13:24:00
362233,2024-03-04,скорый,22:35:00,00:19:00
180170,2001-05-18,скорый,04:33:00,06:31:00
573008,2011-03-09,скорый,02:49:00,21:10:00
702745,2006-01-31,скорый,10:30:00,15:10:00
096490,2008-12-04,скорый,09:57:00,01:33:00
662803,2019-02-02,скорый,15:22:00,23:57:00
908681,2022-04-13,товарный,19:59:00,11:01:00
632645,2004-03-27,товарный,14:43:00,00:32:00
130959,2006-02-08,пассажирский,01:54:00,13:15:00
107001,2011-01-30,скорый,22:42:00,23:44:00
193469,2004-03-26,скорый,05:17:00,23:39:00
598155,2019-09-11,скорый,18:44:00,19:43:00
698995,2019-09-12,товарный,03:13:00,06:11:00
025229,2021-04-19,товарный,21:20:00,07:02:00
224576,2016-06-23,скорый,04:38:00,04:33:00
333374,2007-06-26,скорый,18:00:00,04:18:00
918896,2001-10-24,пассажирский,05:54:00,08:17:00
614278,2011-03-18,пассажирский,01:58:00,17:37:00
141360,2008-02-17,пассажирский,17:47:00,05:13:00
981409,2005-06-25,скорый,02:54:00,02:56:00
627614,2014-01-26,товарный,23:26:00,12:42:00
273043,2002-07-17,пассажирский,06:14:00,12:35:00
107172,2017-12-24,скорый,00:02:00,06:29:00
379114,2001-08-08,скорый,13:06:00,07:19:00
877523,2019-10-30,скорый,00:58:00,18:12:00
720000,2006-05-03,пассажирский,11:52:00,15:20:00
282862,2002-03-23,скорый,02:48:00,13:13:00
711569,2007-08-11,пассажирский,05:32:00,18:37:00
238320,2011-04-08,скорый,03:50:00,01:18:00
844798,2014-02-08,пассажирский,14:51:00,05:33:00
683270,2018-08-04,товарный,03:02:00,05:28:00
715690,2024-10-22,пассажирский,22:52:00,10:07:00
